station area Latitude Longitude city
府中立體停車場 板橋區 25.00979 121.45436 新北市
春之霖社區 汐止區 25.0794 121.6625 新北市
員山路36巷口 中和區 24.9908 121.48211 新北市
立功公園 林口區 25.06763 121.35858 新北市
林口轉運站 林口區 25.06687 121.36123 新北市
文化一路一段190巷口 林口區 25.07549 121.37905 新北市
西林簡易籃球場 林口區 25.07511 121.38133 新北市
中原抽水站 中和區 25.00811 121.49216 新北市
板橋車站(新站路) 板橋區 25.01529 121.46438 新北市
光明橋 鶯歌區 24.95577 121.34128 新北市
三俊街65巷口 樹林區 25.01585 121.41359 新北市
中山路二段416巷38弄口 板橋區 25.01936 121.48153 新北市
審計人員訓練大樓 中和區 24.98184 121.50956 新北市
遠東世紀廣場C棟 中和區 24.99853 121.48645 新北市
神農興德路口(恆美社區) 三重區 25.05333 121.47427 新北市
濱海路一段306巷60弄 淡水區 25.19157 121.44198 新北市
捷運迴龍站(2號出口) 新莊區 25.0211 121.411 新北市
衛教公園 淡水區 25.17254 121.4407 新北市
新市一路一段256巷口 淡水區 25.18665 121.43273 新北市
中山橋安街口 中和區 25.00274 121.49253 新北市
國中高職東街口 鶯歌區 24.94117 121.34116 新北市
國泰國小 新莊區 25.03398 121.44186 新北市
潭底溝休憩廣場 新莊區 25.02191 121.42636 新北市
力行新村 板橋區 24.99917 121.44347 新北市
建六中正路口 中和區 25.00223 121.48526 新北市
中央路三段281巷 土城區 24.96314 121.42679 新北市
青雲路434巷口 土城區 24.97193 121.45915 新北市
中央路二段180巷 土城區 24.97616 121.44162 新北市
福祿1號公園 新莊區 25.06386 121.4638 新北市
溪城金門街口 板橋區 24.98356 121.4269 新北市
嘉穗公園 中和區 24.99566 121.4784 新北市
二重埔市民活動中心 三重區 25.06675 121.47557 新北市
長安街251巷 板橋區 25.01063 121.47236 新北市
北城生活廣場(富貴街) 新店區 24.94888 121.49409 新北市
雙城公園(安康路) 新店區 24.95176 121.49035 新北市
明志貴鳳街口 泰山區 25.03124 121.42108 新北市
華新街143巷 中和區 24.97942 121.50632 新北市
光明路69巷口 三峽區 24.92918 121.37726 新北市
日和中華路口 土城區 24.98402 121.44283 新北市
華夏科技大學(華新街) 中和區 24.98247 121.50785 新北市
仁愛路40巷口 永和區 25.01346 121.51416 新北市
國光街圓環小公園 中和區 25.00135 121.46987 新北市
台北醫院(民樂街) 新莊區 25.04267 121.45788 新北市
中正東路一段81巷 淡水區 25.16205 121.45311 新北市
淡水行政中心 淡水區 25.18696 121.44407 新北市
民族路33巷 淡水區 25.13604 121.46346 新北市
蘆洲兒五公園 蘆洲區 25.08858 121.48056 新北市
捷運輔大站(1號出口) 新莊區 25.03285 121.43548 新北市
龜山活動中心 新店區 24.90303 121.55224 新北市
俊興俊安街口 樹林區 25.01187 121.41691 新北市
縣民民生路口 板橋區 25.01836 121.47072 新北市
獇寮公園 樹林區 25.00694 121.41264 新北市
廣興河濱公園 新店區 24.91255 121.53739 新北市
屈尺景觀公園 新店區 24.91988 121.54668 新北市
中原五街口 中和區 25.01086 121.48603 新北市
力行路二段91巷口 三重區 25.07583 121.48255 新北市
中原中板路口 中和區 25.01169 121.48521 新北市
稚匯公園(華江三路) 板橋區 25.03562 121.47255 新北市
浮洲運動公園 板橋區 25.01419 121.4498 新北市
雙城國小 新店區 24.95186 121.48628 新北市
柑園街二段363巷口 樹林區 24.94909 121.36809 新北市
溪東市民活動中心 三峽區 24.93192 121.40753 新北市
元信二仁愛街口 三重區 25.07709 121.49417 新北市
福壽昌智路口 新莊區 25.05614 121.45804 新北市
格致中學 三重區 25.07403 121.48907 新北市
重陽橋市民活動中心 三重區 25.08634 121.49602 新北市
八里文化公園(棒球場) 八里區 25.16359 121.41251 新北市
中山路一段17巷口 永和區 25.01039 121.51375 新北市
捷運永寧站(3號出口) 土城區 24.96711 121.43688 新北市
捷運永寧站(4號出口) 土城區 24.96744 121.43677 新北市
建國國小 鶯歌區 24.95521 121.34727 新北市
育英建國路口 鶯歌區 24.95356 121.34693 新北市
頂溪國小地下停車場 永和區 25.01452 121.51057 新北市
飛駝二村 中和區 24.9836 121.51138 新北市
台電台北西區營業處 新莊區 25.04765 121.4656 新北市
思賢公園(北側) 新莊區 25.04792 121.45672 新北市
三芝國中 三芝區 25.25898 121.50182 新北市
櫻花水車公園 三芝區 25.25119 121.50125 新北市
三芝兒一公園 三芝區 25.25719 121.4994 新北市
捷運頂溪站(復興街1巷) 永和區 25.0131 121.51544 新北市
捷運頂溪站(中興街) 永和區 25.01223 121.51526 新北市
八德文化三路口 林口區 25.06597 121.35992 新北市
碧河里公園(建康路) 中和區 25.00013 121.49171 新北市
捷運景平站(景平路278巷口) 中和區 24.99244 121.51513 新北市
中興工建路口 汐止區 25.06128 121.63535 新北市
三重派出所 三重區 25.06395 121.5023 新北市
寶強文化路口 新店區 24.97914 121.54351 新北市
中正橋(環河西路一段) 永和區 25.01803 121.51553 新北市
中和公園(秀安街口) 中和區 25.00218 121.51498 新北市
台灣電力公司中和服務所 中和區 24.99149 121.50683 新北市
中興檳榔路口 新店區 24.96337 121.54185 新北市
北新新生街口 新店區 24.96561 121.54061 新北市
文昌公園 八里區 25.15709 121.41033 新北市
八里國小 八里區 25.14896 121.4026 新北市
寶橋路29巷 新店區 24.97492 121.54389 新北市
中山二永安南路口 蘆洲區 25.07744 121.46868 新北市
寶中路97巷口 新店區 24.98047 121.54878 新北市
寶中寶橋路口 新店區 24.97862 121.55028 新北市
中興文化路口(東南側) 新店區 24.98037 121.5445 新北市
寶橋路235巷 新店區 24.98278 121.55102 新北市
仁美街/三和路四段145巷口 三重區 25.07872 121.48636 新北市
正和中正路口 蘆洲區 25.08287 121.47059 新北市
三民永豐街口 板橋區 25.02104 121.47917 新北市
元富一街/仁義街79巷口 三重區 25.08006 121.49955 新北市
鹿角溪公園 樹林區 24.97151 121.39591 新北市
中正路248巷口 樹林區 25.00717 121.41774 新北市
東大街 樹林區 24.97563 121.40947 新北市
坪林旅遊服務中心 坪林區 24.93522 121.70528 新北市
中華路379巷口 樹林區 24.97986 121.41239 新北市
東興街 樹林區 24.97872 121.40999 新北市
東順街36巷口 樹林區 24.97831 121.41149 新北市
俊英街125巷口 樹林區 25.0108 121.42446 新北市
華福公園 中和區 24.99728 121.46529 新北市
水柳腳立體停車場 坪林區 24.93555 121.71021 新北市
坪林茶業博物館 坪林區 24.93475 121.71254 新北市
台練橋 汐止區 25.07201 121.6627 新北市
捷運泰山站(4號出口) 泰山區 25.05313 121.43909 新北市
中興福德三路口 汐止區 25.06641 121.63077 新北市
啟德橋(招商街) 汐止區 25.06786 121.66801 新北市
汐止國民運動中心 汐止區 25.06538 121.65693 新北市
建成路142巷口 汐止區 25.07335 121.66255 新北市
大觀路二段265巷3弄口 板橋區 24.99828 121.44286 新北市
光明市場 三重區 25.05734 121.49181 新北市
金城路三段52巷 土城區 24.98635 121.46609 新北市
大安文化街口 樹林區 24.98962 121.41595 新北市
中正千歲街口 樹林區 24.99948 121.42756 新北市
中華路12巷口 樹林區 24.98235 121.42132 新北市
莒光四村停車場 土城區 24.98716 121.44639 新北市
崁頂三路 淡水區 25.20081 121.43177 新北市
淡江教會文教中心 淡水區 25.19548 121.42311 新北市
三和慈愛街口 三重區 25.07814 121.48417 新北市
鄧公路30巷 淡水區 25.16979 121.45241 新北市
濱海路二段202巷 淡水區 25.19162 121.43477 新北市
長榮路211巷口 蘆洲區 25.08478 121.46108 新北市
板樹體育館 板橋區 24.9822 121.42758 新北市
永福國小(永福街72巷) 三重區 25.07657 121.47985 新北市
文丘公園 板橋區 25.02365 121.44966 新北市
國隆大仁街口 三重區 25.06468 121.492 新北市
三重社會福利服務中心 三重區 25.07781 121.49128 新北市
捷運三和國中站(2號出口) 三重區 25.07703 121.48635 新北市
三和龍門路口 三重區 25.0718 121.4949 新北市
礫間停車場 鶯歌區 24.9518 121.35445 新北市
北鶯停車場 鶯歌區 24.95567 121.35992 新北市
鶯歌陶瓷博物館 鶯歌區 24.95012 121.35245 新北市
縣民漢生東路口(西北側) 板橋區 25.01531 121.46624 新北市
湳仔溝抽水站 板橋區 25.02184 121.44828 新北市
莊泰坡雅路口(沐光社區) 泰山區 25.04633 121.43938 新北市
三樹大學路口 三峽區 24.93951 121.37816 新北市
捷運淡水站(中正鼻頭街口) 淡水區 25.1667 121.44675 新北市
三峽國小(中山路) 三峽區 24.93474 121.36779 新北市
國際二國學街口 三峽區 24.94319 121.37233 新北市
輕軌竿蓁林站 淡水區 25.16206 121.45607 新北市
新民街一段(台北灣社區) 淡水區 25.18536 121.43187 新北市
捷運江子翠站(6號出口) 板橋區 25.03106 121.47314 新北市
捷運江子翠站(1號出口) 板橋區 25.03043 121.47162 新北市
捷運江子翠站(2號出口) 板橋區 25.02999 121.472 新北市
捷運江子翠站(4號出口) 板橋區 25.02946 121.47307 新北市
金城龍山二街口 土城區 24.97881 121.45096 新北市
中正路183巷 板橋區 25.01644 121.45617 新北市
丹鳳國小 新莊區 25.0246 121.41336 新北市
大豐公園停車場 新店區 24.97875 121.53587 新北市
永安南路二段16巷口 蘆洲區 25.07702 121.46765 新北市
中正路883巷口 新莊區 25.02491 121.41682 新北市
新北市政府板橋分局沙崙派出所 板橋區 24.98842 121.43032 新北市
學勤大觀路口 三峽區 24.94584 121.3743 新北市
捷運蘆洲站(1號出口) 蘆洲區 25.09113 121.4651 新北市
延吉街47巷口 土城區 24.98795 121.47236 新北市
信義和平路口 板橋區 24.99455 121.45721 新北市
松柏街15巷口 板橋區 25.0296 121.4742 新北市
僑中二街92巷口 板橋區 25.00879 121.44632 新北市
裕生停車場 土城區 24.9846 121.44687 新北市
新市二路三段/濱海路二段202巷口 淡水區 25.19343 121.43482 新北市
文中四公園 淡水區 25.1854 121.4235 新北市
水管公園 淡水區 25.19366 121.42059 新北市
三民長榮路口 蘆洲區 25.09328 121.4616 新北市
和平路105號 土城區 24.96847 121.45129 新北市
信義路163巷口 板橋區 24.99271 121.45848 新北市
景本里集會所 中和區 24.98933 121.51326 新北市
十四張歷史公園(南側) 新店區 24.979 121.52844 新北市
民生路二段/文化路一段286巷口 板橋區 25.02132 121.46885 新北市
樟樹一山光路口 汐止區 25.0702962581838 121.642863193018 新北市
中山一和平路口 蘆洲區 25.07919 121.47162 新北市
文化路一段212巷口 板橋區 25.02021 121.46639 新北市
樟江大橋 汐止區 25.07578 121.64481 新北市
秀峰高中(忠孝東路) 汐止區 25.06635 121.66172 新北市
中央路四段33號北側 土城區 24.96222 121.42329 新北市
雙和醫院(圓通路252巷口) 中和區 24.99092 121.49373 新北市
薇多綠雅社區(警衛亭) 三峽區 24.90883 121.35816 新北市
薇多綠雅社區(活動中心) 三峽區 24.90955 121.35727 新北市
廣福國小 土城區 24.98713 121.45506 新北市
新北高工(明德路) 土城區 24.98112 121.4515 新北市
捷運土城站(1號出口) 土城區 24.97314 121.44418 新北市
永平街23巷 新店區 24.98316 121.51604 新北市
黃石中繼市場 板橋區 25.0125 121.45699 新北市
新府區運路口 板橋區 25.01016 121.46546 新北市
海山高中(漢生東路) 板橋區 25.01067 121.47048 新北市
後埔國小 板橋區 25.00339 121.4643 新北市
臺北大學宿舍(學成路) 三峽區 24.94092 121.36856 新北市
大學學成路口 三峽區 24.94298 121.37521 新北市
國慶三樹路口 三峽區 24.93826 121.37738 新北市
頭前國小(化成路) 新莊區 25.0535 121.46624 新北市
八里區民活動中心 八里區 25.14933 121.40126 新北市
挖仔尾自然生態保留區 八里區 25.16419 121.41586 新北市
清水高中(國際路) 土城區 24.98034 121.46498 新北市
學成大德路口 三峽區 24.94334 121.37634 新北市
三樹大德路口 三峽區 24.94163 121.37871 新北市
大義三樹路口 三峽區 24.94357 121.37899 新北市
中園國小(民權街) 三峽區 24.92853 121.36767 新北市
捷運三民高中站(2號出口) 蘆洲區 25.08577 121.47374 新北市
永和街65巷口 鶯歌區 24.96798 121.3331413 新北市
中誠立體停車場 新莊區 25.04757 121.45137 新北市
新市二後洲路口 淡水區 25.19638 121.42507 新北市
鷺江國中(長興路298巷) 蘆洲區 25.09005 121.46106 新北市
學府大學路口 三峽區 24.94779 121.3718 新北市
學府大德路口 三峽區 24.94864 121.37362 新北市
大德學勤路口 三峽區 24.94634 121.37506 新北市
崁頂林子福德宮 淡水區 25.19959 121.43038 新北市
新市三崁頂五路口 淡水區 25.19897 121.42526 新北市
烘爐地山下籃球場 中和區 24.9798 121.4987 新北市
大安市民活動中心 土城區 24.96595 121.43935 新北市
瓦磘截流站 永和區 25.009 121.49972 新北市
永成市民活動中心 永和區 25.0173 121.5101 新北市
延吉街111巷1弄 土城區 24.98623 121.47171 新北市
中央中華路口(金城) 土城區 24.96875 121.43808 新北市
土城國小(興城路) 土城區 24.97267 121.44149 新北市
林口仁愛公共托育中心 林口區 25.07209 121.37412 新北市
足夢運動公園 林口區 25.07562 121.39643 新北市
築禾樂社區 林口區 25.08859 121.38552 新北市
華江一華江二路口(江匯Life社區) 板橋區 25.03588 121.47656 新北市
秀朗路二段24巷16弄24號 永和區 25.00239 121.52007 新北市
秀山公園(北側) 中和區 24.99592 121.52327 新北市
中正保安街三段口 樹林區 25.01239 121.41274 新北市
建國中正一路口(北鶯社區) 鶯歌區 24.95658 121.35692 新北市
塭仔底濕地公園(中華路) 新莊區 25.05645 121.45222 新北市
裕民路口(清水路) 土城區 24.98157 121.45616 新北市
中興中正路口(泰坤建設) 新莊區 25.03564 121.44933 新北市
仁愛路306巷18弄口 永和區 25.00888 121.50303 新北市
安平橋 中和區 24.99474 121.50936 新北市
福德二街35號 新莊區 25.05719 121.4623 新北市
直潭活動中心 新店區 24.93893 121.53329 新北市
泰山高中 泰山區 25.058 121.42886 新北市
鶯歌老街第二停車場 鶯歌區 24.94895 121.34227 新北市
三鶯水資源回收中心 鶯歌區 24.95535 121.35996 新北市
直潭淨水廠(直潭二街) 新店區 24.9431 121.53536 新北市
壽德新村 中和區 24.99548 121.46536 新北市
文化三路一段249巷 林口區 25.07204 121.36309 新北市
興林路151巷口 林口區 25.0734493767226 121.389173254434 新北市
四維文化一路口 林口區 25.07664 121.37982 新北市
文化一路一段91巷口 林口區 25.07048 121.37217 新北市
力行公園 林口區 25.07776 121.36892 新北市
井泉公園 林口區 25.0697 121.35665 新北市
央北三中央路口(全陽大璽) 新店區 24.97878 121.53339 新北市
福和自強街28巷口 永和區 25.00725 121.51572 新北市
新北大道昌平街口(臨時站) 新莊區 25.06035 121.45474 新北市
鳳吉四鳳七路口(捷士匯社區) 鶯歌區 24.97383 121.32769 新北市
丹鳳派出所 新莊區 25.02769 121.41466 新北市
思賢國小(自由街) 新莊區 25.04551 121.45587 新北市
永和勵行街口 永和區 25.01455 121.51583 新北市
榮富國小 新莊區 25.05172 121.44659 新北市
新莊國民運動中心(和興街) 新莊區 25.03891 121.44759 新北市
富貴森林公園 林口區 25.08296 121.37831 新北市
中正雙鳳路口 新莊區 25.0272 121.41803 新北市
永和區公所公有新生市場 永和區 25.01402 121.50704 新北市
仁愛信義路口 永和區 25.01329 121.51269 新北市
龍安成德街口 新莊區 25.0191 121.42267 新北市
民安西路252巷 新莊區 25.01372 121.42485 新北市
中正路347巷口 新莊區 25.03403 121.44718 新北市
大明街20巷19弄口 板橋區 25.00306 121.45714 新北市
環河民樂街59巷26弄口 永和區 24.99798 121.52844 新北市
永和國中(國中路) 永和區 25.00674 121.52269 新北市
中正路666巷口 永和區 25.00913 121.51917 新北市
永貞水源街口 永和區 25.00492 121.5117 新北市
保安保福路二段口 永和區 25.01497 121.5087 新北市
保福保福路二段133巷口 永和區 25.01422 121.5097 新北市
雙鳳公園 新莊區 25.02644 121.41398 新北市
覺明寺(豐年街53巷) 新莊區 25.03172 121.44721 新北市
台灣科技總部 新店區 24.97344 121.54905 新北市
捷運新莊副都心站 新莊區 25.05914 121.4466 新北市
中華日新街口 土城區 24.98756 121.44463 新北市
捷運新北產業園區站 新莊區 25.06203 121.45918 新北市
建中街90巷口 新莊區 25.03659 121.4469 新北市
圓通綠廊 中和區 24.9945 121.49711 新北市
塭仔底濕地公園 新莊區 25.05635 121.45438 新北市
新月二綠堤街口 板橋區 25.02627 121.45526 新北市
國家電影及視聽文化中心 新莊區 25.05605 121.44769 新北市
昌平國小 新莊區 25.05658 121.45685 新北市
幸福中環路口 新莊區 25.04903 121.44289 新北市
新民民族路口 板橋區 25.0094 121.4638 新北市
新市三義山路口 淡水區 25.19569 121.4366 新北市
水碓立體停車場 淡水區 25.17865 121.44423 新北市
學成大義路口 樹林區 24.9453 121.37838 新北市
新崑公園 板橋區 24.99968 121.43249 新北市
新北市林口行政園區 林口區 25.07 121.36394 新北市
林口郵局 林口區 25.06667 121.36453 新北市
俊英街219巷口 樹林區 25.01294 121.42365 新北市
大安路307巷口 樹林區 24.99216 121.41772 新北市
五股郵局 五股區 25.10165 121.45098 新北市
福基公園 新莊區 25.05816 121.46086 新北市
宏匯廣場 新莊區 25.05931 121.44908 新北市
大鵬停車場 萬里區 25.21194 121.64711 新北市
林口國民運動中心 林口區 25.08601 121.38093 新北市
金山立體停車場(中興路) 金山區 25.22043 121.64169 新北市
大同國小 樹林區 24.98114 121.41683 新北市
中正淡海路口 淡水區 25.17779 121.42422 新北市
新林國小 林口區 25.07079 121.3595 新北市
南勢市民活動中心 林口區 25.07393 121.35914 新北市
板南路492號 中和區 25.00754 121.48582 新北市
板新中山路一段口 板橋區 25.01491 121.47161 新北市
雙十萬板路口 板橋區 25.02538 121.47718 新北市
樹林區衛生所 樹林區 24.98379 121.41503 新北市
億光電子(樹林高中) 樹林區 24.98356 121.4236 新北市
樹林大安活動中心 樹林區 24.98636 121.41489 新北市
延吉街291巷口 土城區 24.98394 121.46716 新北市
華夏科技大學 中和區 24.98067 121.50765 新北市
輕軌淡金鄧公站 淡水區 25.16874 121.45936 新北市
大智中山路口 三峽區 24.93782 121.36084 新北市
捷運迴龍站(3號出口) 新莊區 25.02276 121.41305 新北市
樹林藝文綜合行政大樓 樹林區 24.99602 121.42949 新北市
民生親子公園 樹林區 24.99298 121.42819 新北市
三民翠華街口 板橋區 25.02317 121.48024 新北市
三重棒球場 三重區 25.0613 121.4815 新北市
溪尾街196巷/仁美街口 三重區 25.0802 121.48587 新北市
六張公園 三重區 25.06966 121.49405 新北市
明德高中 三峽區 24.90742 121.36472 新北市
行政院新莊聯合辦公大樓 新莊區 25.05595 121.44443 新北市
中信國小 新莊區 25.05572 121.44954 新北市
二橋虹橋公園 鶯歌區 24.93453 121.32595 新北市
新莊文化藝術中心 新莊區 25.04714 121.4445 新北市
南華路56巷 中和區 24.99706 121.50431 新北市
保平永和路一段口 永和區 25.00746 121.5134 新北市
清水高中 土城區 24.982 121.46547 新北市
秀山國小 中和區 24.99612 121.52192 新北市
中山科學研究院 三峽區 24.90328 121.35512 新北市
土城國中 土城區 24.96243 121.43037 新北市
頂埔國小 土城區 24.95636 121.4144 新北市
頂新祖田市民活動中心 土城區 24.95319 121.41211 新北市
青山廣場 土城區 24.97793 121.45987 新北市
自然公園 三重區 25.08984 121.48799 新北市
民視數位媒體總部 林口區 25.07987 121.37925 新北市
林口高中 林口區 25.07384 121.3803 新北市
捷運林口站(1號出口) 林口區 25.06599 121.36251 新北市
新月橋 新莊區 25.03208 121.44982 新北市
思賢國小 新莊區 25.04629 121.4577 新北市
宏匯思源廣場 新莊區 25.05745 121.45905 新北市
新北市立圖書館五股成功分館 五股區 25.09472 121.44685 新北市
林口婦幼公園 林口區 25.07231 121.37752 新北市
森林公園 樹林區 24.94819 121.37975 新北市
三多國小 樹林區 25.01638 121.40701 新北市
三井Outlet 林口區 25.07158 121.36629 新北市
中正仁愛街口 新莊區 25.03452 121.44462 新北市
伯爵山莊第二期(康寧街) 汐止區 25.07299 121.6384 新北市
廣停二停車場 林口區 25.0755 121.37045 新北市
林口老街 林口區 25.07715 121.39378 新北市
福壽公園_新北 新莊區 25.05151 121.45758 新北市
捷運新莊站(2號出口) 新莊區 25.03607 121.45278 新北市
新泰路255巷口 新莊區 25.03936 121.4427 新北市
頭前國中 新莊區 25.05444 121.45916 新北市
柑園五里聯合活動中心 樹林區 24.95096 121.38646 新北市
中華中原路口 新莊區 25.05423 121.45178 新北市
民義公園 五股區 25.08835 121.43453 新北市
公五公園 五股區 25.08655 121.44529 新北市
四維公園 新莊區 25.0213 121.42221 新北市
中和自強公園 中和區 24.99886 121.47238 新北市
鶯歌國中 鶯歌區 24.95119 121.34256 新北市
永吉國小 鶯歌區 24.95865 121.33308 新北市
鳳福公園 鶯歌區 24.97572 121.32938 新北市
四維國凱街口(立天下社區) 樹林區 24.97934 121.42241 新北市
山佳火車站 樹林區 24.97271 121.39317 新北市
學成大成路口 樹林區 24.94587 121.38236 新北市
柑園國小 樹林區 24.95615 121.38966 新北市
中山佳林路口 林口區 25.07923 121.38527 新北市
永福橋 永和區 25.01003 121.52418 新北市
新泰國中 新莊區 25.04316 121.44414 新北市
海山高中 板橋區 25.00911 121.47149 新北市
康寧街141巷口 汐止區 25.06833 121.61988 新北市
學成大義路口(學成路一) 三峽區 24.94477 121.37803 新北市
新北市客家文化園區 三峽區 24.94207 121.36034 新北市
龍恩公園 三峽區 24.94135 121.37052 新北市
龍埔公園 三峽區 24.93841 121.3742 新北市
深坑雲鄉路 深坑區 24.99988 121.62101 新北市
麗林公有市場 林口區 25.06912 121.36776 新北市
三鶯國民運動中心 三峽區 24.93697 121.36858 新北市
臺北大學(音律資訊大樓) 三峽區 24.94278 121.36992 新北市
大眾廟 新莊區 25.0374 121.458 新北市
昌平公園 新莊區 25.05866 121.45811 新北市
捷運丹鳳站(1號出口) 新莊區 25.02903 121.4228 新北市
新莊勞工中心 新莊區 25.02033 121.43374 新北市
捷運泰山站 泰山區 25.0531 121.44 新北市
頭湖國小 林口區 25.08167 121.37268 新北市
新麗園社區 林口區 25.07005 121.37691 新北市
林口社區運動公園 林口區 25.07411 121.37694 新北市
林口社區運動公園(公園路) 林口區 25.07447 121.37429 新北市
安溪國中 三峽區 24.92638 121.37185 新北市
龍埔國小 三峽區 24.94104 121.37676 新北市
臺北大學體育館 三峽區 24.93974 121.36688 新北市
西安市民活動中心 板橋區 25.01712 121.47188 新北市
林口自強公園 林口區 25.0781 121.397 新北市
林口國小 林口區 25.0805 121.389 新北市
大崙公園 林口區 25.0766 121.36 新北市
瓊林南路101巷口 新莊區 25.01258 121.4343 新北市
泰山國小 泰山區 25.0624 121.431 新北市
同興公園 泰山區 25.0552 121.432 新北市
台北花園廣場社區 泰山區 25.0641 121.426 新北市
捷運府中站(3號出口) 板橋區 25.009 121.459 新北市
縣民民族路口 板橋區 25.01 121.461 新北市
御史路1巷 五股區 25.0904 121.442 新北市
成泰路4段22巷 五股區 25.1083 121.456 新北市
復興民生街口 三峽區 24.937 121.373 新北市
三峽國中 三峽區 24.9389 121.369 新北市
西盛館 新莊區 25.01191 121.43271 新北市
西盛公園 新莊區 25.01711 121.42805 新北市
林口區公所 林口區 25.07674 121.38818 新北市
崇林國中 林口區 25.06754 121.37134 新北市
十三行博物館 八里區 25.157 121.406 新北市
凌雲路一段158巷口 五股區 25.10356 121.44818 新北市
德泰公園 五股區 25.06812 121.43505 新北市
陸光國宅 五股區 25.08832 121.43232 新北市
成泰路一段(中油) 五股區 25.07785 121.43555 新北市
三峽區公所(三峽老街) 三峽區 24.9339 121.36929 新北市
中園國小 三峽區 24.92785 121.36752 新北市
三峽區礁溪行政中心 三峽區 24.92843 121.37592 新北市
貿商國宅 五股區 25.06939 121.43068 新北市
芳洲八路 五股區 25.0888 121.44631 新北市
台北得意GO 五股區 25.07429 121.46769 新北市
三峽國光青年社會住宅 三峽區 24.93743 121.37686 新北市
國立臺北大學(三峽校區) 三峽區 24.94594 121.3729 新北市
樹林區公所 樹林區 24.98976 121.42477 新北市
成州國小 五股區 25.09952 121.4509 新北市
金城裕民路口(中正國中) 土城區 24.98288 121.45619 新北市
員林社區公園 土城區 24.97784 121.44328 新北市
海洋公園 三峽區 24.94776 121.37676 新北市
福美公園 新莊區 25.05503 121.46106 新北市
義學國小 泰山區 25.05176 121.43167 新北市
義仁市民活動中心 泰山區 25.05048 121.42767 新北市
捷運泰山貴和站 泰山區 25.03319 121.42222 新北市
明志國小 泰山區 25.04573 121.42627 新北市
貴和市民活動中心 泰山區 25.035 121.422 新北市
明志科技大學 泰山區 25.04043 121.42255 新北市
臺北醫院 新莊區 25.04358 121.45978 新北市
尖山公園 鶯歌區 24.9482 121.346 新北市
國中二甲路口 鶯歌區 24.9395 121.339 新北市
捷運新莊站(1號出口) 新莊區 25.03641 121.45204 新北市
豐年國小 新莊區 25.0307 121.44324 新北市
中華中央路一段242巷口 土城區 24.98551 121.44348 新北市
永昌里兒一公園 鶯歌區 24.9567 121.34 新北市
南雅育智路口 鶯歌區 24.954 121.346 新北市
新莊田徑場 新莊區 25.04341 121.45259 新北市
新泰游泳池 新莊區 25.04616 121.44228 新北市
中山八德街口 樹林區 24.98511 121.41761 新北市
央北社會住宅 新店區 24.98263 121.52643 新北市
延和社區公園 土城區 24.99018 121.46882 新北市
立德青雲路口 土城區 24.9883 121.46102 新北市
廣福派出所 土城區 24.98816 121.45655 新北市
興化公園 新莊區 25.06523 121.46112 新北市
頭前運動公園 新莊區 25.05165 121.46211 新北市
頭前國小 新莊區 25.05257 121.46506 新北市
新市國小 淡水區 25.1851849066454 121.44444643199 新北市
漁人碼頭 淡水區 25.18387 121.41118 新北市
滬尾藝文休閒園區 淡水區 25.17594 121.42851 新北市
新北市勞工活動中心 五股區 25.0615 121.451 新北市
深坑松柏街 深坑區 25.01096 121.63852 新北市
深坑區公所(深坑老街) 深坑區 25.0015 121.61631 新北市
東南科技大學 深坑區 25.0033 121.6025 新北市
中正北路193巷(愛買三重店) 三重區 25.07136 121.47599 新北市
三重商工地下停車場 三重區 25.06966 121.48352 新北市
西盛廣場 新莊區 25.00089 121.43149 新北市
新樹公園 新莊區 25.00338 121.43315 新北市
育德國小 樹林區 24.97062 121.3925 新北市
樹林火車站(後站) 樹林區 24.9917 121.42417 新北市
中山新興街口 樹林區 24.97512 121.40049 新北市
中興路2段100巷口 新店區 24.97136 121.5475 新北市
寶橋路78巷 新店區 24.97368 121.5476 新北市
沛陂社區公園 土城區 24.9632623115769 121.419698779774 新北市
中山1號科技總部 土城區 24.9604466096516 121.412123962445 新北市
中華裕華街口 土城區 24.99003 121.4472 新北市
國泰街111巷口 板橋區 25.00609 121.46617 新北市
夢奇地公園(文化路一段) 板橋區 25.017 121.4638 新北市
瑞芳火車站 瑞芳區 25.10851 121.8065 新北市
瑞芳運動公園 瑞芳區 25.10284 121.82177 新北市
中山溫泉公園 金山區 25.22108 121.64177 新北市
鳳祥公園 鶯歌區 24.96283 121.33025 新北市
鳳鳴國小 鶯歌區 24.9692 121.3347 新北市
新北市工商展覽中心 五股區 25.06433 121.44761 新北市
仁愛公園(仁愛路) 永和區 25.01138 121.50796 新北市
景新國小 中和區 24.98893 121.5148 新北市
力行地下停車場 三重區 25.07787 121.48287 新北市
三重親水公園 三重區 25.09114 121.49039 新北市
國際二國際一路口 鶯歌區 24.97577 121.3353 新北市
國立師範大學林口校區 林口區 25.06804 121.39795 新北市
竹林山觀音寺 林口區 25.08452 121.38983 新北市
林口吉祥公園 林口區 25.08027 121.37576 新北市
鶯歌永利街 鶯歌區 24.95495 121.33911 新北市
中山立仁街口 樹林區 24.9886 121.42178 新北市
八德街東豐街口 樹林區 24.97427 121.41946 新北市
柑園街一段51巷口 樹林區 24.96029 121.40316 新北市
學勤大有路口 樹林區 24.94864 121.38399 新北市
中華愛國路口 三峽區 24.9327 121.37462 新北市
龍埔三樹路98巷口 三峽區 24.93989 121.38393 新北市
